# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Jul  8 18:53:06 CEST 2020
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: chabrier_lognormal_salpeter 
# Kind of output: isochrone tables
# Zin   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 6.00000 4.2625479698 2.7711849213    4.260  2.663  4.1684  4.030    0 -1.887 -1.470 -0.894 -0.749 -0.689 -0.605 -0.409 -0.350 -0.303
0.0152 6.00000 4.2867436409 2.7713675499    4.284  2.637  4.1708  4.067    0 -1.824 -1.397 -0.817 -0.672 -0.611 -0.526 -0.329 -0.269 -0.222
0.0152 6.00000 4.3059406281 2.7715106010    4.303  2.611  4.1701  4.093    0 -1.758 -1.332 -0.754 -0.610 -0.549 -0.465 -0.268 -0.209 -0.161
0.0152 6.00000 4.3245711327 2.7716479301    4.322  2.585  4.1684  4.114    0 -1.693 -1.271 -0.698 -0.555 -0.494 -0.411 -0.215 -0.156 -0.109
0.0152 6.00000 4.3452205658 2.7717986107    4.342  2.560  4.1662  4.132    0 -1.631 -1.214 -0.646 -0.505 -0.445 -0.362 -0.167 -0.109 -0.062
0.0152 6.00000 4.3843002319 2.7720794678    4.381  2.539  4.1651  4.153    0 -1.578 -1.164 -0.599 -0.459 -0.399 -0.316 -0.123 -0.064 -0.018
0.0152 6.00000 4.4000000954 2.7721905708    4.397  2.534  4.1650  4.160    0 -1.564 -1.149 -0.585 -0.445 -0.385 -0.302 -0.109 -0.050 -0.004
0.0152 6.00000 4.4148182869 2.7722945213    4.412  2.528  4.1649  4.166    0 -1.549 -1.134 -0.571 -0.432 -0.371 -0.289 -0.095 -0.037 0.009
0.0152 6.00000 4.4886188507 2.7728004456    4.486  2.577  4.1795  4.183    0 -1.672 -1.210 -0.615 -0.469 -0.405 -0.318 -0.114 -0.052 -0.004
0.0152 6.00000 4.5384583473 2.7731313705    4.536  2.627  4.1949  4.199    0 -1.797 -1.281 -0.655 -0.502 -0.434 -0.343 -0.128 -0.064 -0.012
0.0152 6.00000 4.5709195137 2.7733423710    4.568  2.663  4.2070  4.214    0 -1.888 -1.329 -0.680 -0.521 -0.450 -0.354 -0.132 -0.065 -0.011
0.0152 6.00000 4.5960946083 2.7735035419    4.593  2.690  4.2166  4.229    0 -1.954 -1.359 -0.693 -0.529 -0.456 -0.358 -0.129 -0.060 -0.005
0.0152 6.00000 4.5999999046 2.7735283375    4.598  2.693  4.2180  4.231    0 -1.963 -1.363 -0.694 -0.530 -0.456 -0.357 -0.127 -0.058 -0.003
0.0152 6.00000 4.6195220947 2.7736515999    4.617  2.711  4.2251  4.244    0 -2.007 -1.380 -0.698 -0.531 -0.455 -0.354 -0.120 -0.049 0.008
0.0152 6.00000 4.6549234390 2.7738721371    4.653  2.725  4.2338  4.268    0 -2.043 -1.383 -0.685 -0.514 -0.437 -0.333 -0.093 -0.020 0.038
0.0152 6.00000 4.7192916870 2.7742631435    4.717  2.722  4.2413  4.307    0 -2.035 -1.345 -0.635 -0.462 -0.382 -0.276 -0.031 0.043 0.102
0.0152 6.00000 4.7711791992 2.7745692730    4.769  2.710  4.2420  4.327    0 -2.004 -1.310 -0.600 -0.426 -0.347 -0.240 0.005 0.079 0.138
0.0152 6.00000 4.8000001907 2.7747361660    4.798  2.710  4.2422  4.330    0 -2.005 -1.309 -0.599 -0.425 -0.346 -0.239 0.006 0.080 0.140
0.0152 6.00000 4.8757505417 2.7751631737    4.874  2.709  4.2428  4.340    0 -2.002 -1.304 -0.592 -0.419 -0.339 -0.232 0.013 0.088 0.147
0.0152 6.00000 4.9201083183 2.7754063606    4.919  2.713  4.2437  4.343    0 -2.014 -1.312 -0.599 -0.426 -0.345 -0.239 0.008 0.082 0.142
0.0152 6.00000 5.0000000000 2.7758312225    4.999  2.738  4.2478  4.342    0 -2.075 -1.359 -0.639 -0.463 -0.381 -0.273 -0.024 0.051 0.111
0.0152 6.00000 5.1999998093 2.7768278122    5.200  2.799  4.2580  4.339    0 -2.228 -1.473 -0.735 -0.554 -0.470 -0.359 -0.104 -0.027 0.036
0.0152 6.00000 5.3999996185 2.7777385712    5.401  2.857  4.2677  4.336    0 -2.373 -1.583 -0.828 -0.642 -0.556 -0.442 -0.180 -0.101 -0.037
0.0152 6.00000 5.5999994278 2.7785730362    5.601  2.913  4.2771  4.333    0 -2.513 -1.688 -0.916 -0.726 -0.638 -0.521 -0.253 -0.172 -0.107
0.0152 6.00000 5.7781233788 2.7792596817    5.779  2.961  4.2849  4.331    0 -2.632 -1.778 -0.993 -0.799 -0.709 -0.589 -0.317 -0.234 -0.167
0.0152 6.00000 5.8000001907 2.7793405056    5.801  2.967  4.2858  4.330    0 -2.646 -1.788 -1.002 -0.808 -0.717 -0.597 -0.325 -0.242 -0.175
0.0152 6.00000 6.0000000000 2.7800481319    6.000  3.018  4.2941  4.326    1 -2.775 -1.887 -1.086 -0.889 -0.796 -0.673 -0.395 -0.311 -0.242
0.0152 6.00000 6.1999998093 2.7807025909    6.200  3.068  4.3026  4.325    0 -2.900 -1.980 -1.166 -0.964 -0.869 -0.744 -0.461 -0.374 -0.304
0.0152 6.00000 6.4000000954 2.7813091278    6.399  3.116  4.3104  4.322    0 -3.019 -2.071 -1.243 -1.038 -0.941 -0.814 -0.526 -0.438 -0.366
0.0152 6.00000 7.0000000000 2.7828872204    6.996  3.249  4.3318  4.313    0 -3.353 -2.325 -1.462 -1.248 -1.146 -1.012 -0.711 -0.618 -0.542
0.0152 6.00000 8.0000000000 2.7849116325    8.001  3.444  4.3629  4.300    1 -3.841 -2.700 -1.787 -1.561 -1.452 -1.309 -0.989 -0.889 -0.807
0.0152 6.00000 9.0000000000 2.7864181995    8.995  3.613  4.3890  4.287    1 -4.263 -3.027 -2.073 -1.837 -1.723 -1.573 -1.238 -1.132 -1.045
0.0152 6.00000 9.7950038910 2.7873620987    9.792  3.732  4.4074  4.278    1 -4.560 -3.246 -2.239 -1.970 -1.859 -1.727 -1.385 -1.296 -1.213
0.0152 6.00000 10.0000000000 2.7875771523    9.998  3.761  4.4118  4.276    1 -4.633 -3.295 -2.286 -2.015 -1.901 -1.767 -1.425 -1.337 -1.254
0.0152 6.00000 11.0000000000 2.7884924412   11.001  3.893  4.4312  4.264    1 -4.961 -3.551 -2.521 -2.246 -2.127 -1.984 -1.631 -1.543 -1.455
0.0152 6.00000 12.0000000000 2.7892313004   12.001  4.011  4.4494  4.255    1 -5.258 -3.828 -2.768 -2.499 -2.383 -2.237 -1.861 -1.755 -1.655
0.0152 6.00000 14.0000000000 2.7903451920   13.989  4.216  4.4792  4.237    0 -5.769 -4.185 -3.109 -2.818 -2.685 -2.519 -2.119 -2.013 -1.935
0.0152 6.00000 16.0000000000 2.7911391258   15.994  4.387  4.5035  4.221    0 -6.197 -4.531 -3.432 -3.131 -2.997 -2.833 -2.441 -2.330 -2.225
0.0152 6.00000 18.0000000000 2.7917301655   17.974  4.534  4.5242  4.208    0 -6.564 -4.814 -3.696 -3.399 -3.267 -3.099 -2.697 -2.570 -2.454
0.0152 6.00000 20.0000000000 2.7921848297   19.969  4.661  4.5414  4.195    0 -6.882 -5.013 -3.881 -3.576 -3.450 -3.288 -2.889 -2.761 -2.644
0.0152 6.00000 20.8896312714 2.7923545837   20.852  4.711  4.5481  4.190    0 -7.008 -5.094 -3.957 -3.649 -3.525 -3.364 -2.967 -2.839 -2.721
0.0152 6.00000 24.0000000000 2.7928338051   23.932  4.872  4.5693  4.174    0 -7.410 -5.413 -4.267 -3.969 -3.841 -3.671 -3.254 -3.122 -3.017
0.0152 6.00000 28.0000000000 2.7932708263   27.845  5.041  4.5902  4.154    0 -7.833 -5.743 -4.589 -4.274 -4.134 -3.952 -3.536 -3.409 -3.305
0.0152 6.00000 30.0000000000 2.7934386730   29.795  5.114  4.5989  4.145    0 -8.016 -5.875 -4.718 -4.403 -4.263 -4.082 -3.667 -3.540 -3.434
0.0152 6.00000 32.2842407227 2.7936010361   32.010  5.189  4.6073  4.136    0 -8.202 -6.006 -4.846 -4.534 -4.394 -4.214 -3.802 -3.676 -3.569
0.0152 6.00000 35.0000000000 2.7937619686   34.631  5.271  4.6165  4.124    0 -8.408 -6.153 -4.991 -4.679 -4.541 -4.361 -3.949 -3.825 -3.719
0.0152 6.00000 40.0000000000 2.7939925194   39.422  5.400  4.6296  4.104    0 -8.730 -6.400 -5.237 -4.925 -4.786 -4.605 -4.195 -4.075 -3.971
0.0152 6.00000 41.0769729614 2.7940335274   40.448  5.425  4.6319  4.100    0 -8.792 -6.449 -5.286 -4.974 -4.835 -4.654 -4.245 -4.126 -4.022
0.0152 6.00000 45.0000000000 2.7941639423   44.161  5.509  4.6396  4.085    0 -9.003 -6.621 -5.457 -5.145 -5.006 -4.824 -4.419 -4.304 -4.200
0.0152 6.00000 50.0000000000 2.7942960262   48.822  5.602  4.6474  4.066    0 -9.235 -6.799 -5.629 -5.316 -5.179 -4.997 -4.593 -4.478 -4.385
0.0152 6.00000 55.0000076294 2.7944002151   53.412  5.684  4.6531  4.046    0 -9.439 -6.976 -5.805 -5.493 -5.356 -5.173 -4.770 -4.655 -4.564
0.0152 6.00000 57.9372558594 2.7944517136   56.083  5.727  4.6558  4.035    0 -9.547 -7.070 -5.900 -5.588 -5.451 -5.269 -4.865 -4.750 -4.658
0.0152 6.00000 60.0000000000 2.7944843769   57.953  5.756  4.6575  4.027    0 -9.619 -7.135 -5.964 -5.652 -5.516 -5.334 -4.929 -4.814 -4.722
0.0152 6.00000 65.0000000000 2.7945535183   62.405  5.819  4.6606  4.009    0 -9.778 -7.278 -6.107 -5.797 -5.661 -5.479 -5.073 -4.957 -4.864
0.0152 6.00000 70.0000000000 2.7946112156   66.918  5.878  4.6630  3.989    0 -9.926 -7.414 -6.244 -5.935 -5.799 -5.618 -5.212 -5.096 -5.003
0.0152 6.00000 79.1133728027 2.7946946621   74.808  5.970  4.6649  3.954    0 -10.155 -7.630 -6.461 -6.153 -6.018 -5.838 -5.433 -5.317 -5.223
0.0152 6.00000 80.0000000000 2.7947015762   75.571  5.978  4.6650  3.950    0 -10.175 -7.650 -6.481 -6.173 -6.038 -5.859 -5.453 -5.337 -5.243
0.0152 6.00000 90.0000000000 2.7947688103   84.298  6.065  4.6647  3.909    0 -10.394 -7.868 -6.699 -6.392 -6.258 -6.079 -5.674 -5.558 -5.463
0.0152 6.00000 95.0000000000 2.7947964668   88.528  6.104  4.6636  3.887    0 -10.490 -7.968 -6.801 -6.494 -6.360 -6.181 -5.777 -5.661 -5.567
0.0152 6.00000 100.0000000000 2.7948207855   92.714  6.140  4.6621  3.866    0 -10.580 -8.065 -6.898 -6.591 -6.457 -6.278 -5.876 -5.761 -5.666
0.0152 6.00000 120.0000152588 2.7948944569  108.972  6.263  4.6519  3.772    0 -10.887 -8.452 -7.302 -7.016 -6.910 -6.750 -6.420 -6.361 -6.344
0.0152 6.00000 141.8663177490 2.7948944569  126.179  6.370  4.6531  3.733    0 -11.156 -8.716 -7.568 -7.286 -7.183 -7.025 -6.704 -6.652 -6.643
0.0152 6.00000 150.0000000000 2.7948944569  132.443  6.406  4.6541  3.722    0 -11.245 -8.799 -7.651 -7.369 -7.266 -7.108 -6.785 -6.732 -6.724
0.0152 6.00000 176.4316253662 2.7948944569  151.182  6.504  4.6688  3.741    0 -11.489 -8.893 -7.726 -7.413 -7.297 -7.119 -6.760 -6.675 -6.643
0.0152 6.00000 200.0000305176 2.7948944569  168.197  6.579  4.6786  3.751    0 -11.678 -9.013 -7.847 -7.534 -7.422 -7.244 -6.894 -6.815 -6.792
0.0152 6.00000 239.5027160645 2.7948944569  196.969  6.683  4.6923  3.770    0 -11.938 -9.176 -8.011 -7.697 -7.590 -7.412 -7.072 -6.998 -6.987
0.0152 6.00000 250.0000000000 2.7948944569  204.430  6.708  4.6959  3.776    0 -12.000 -9.213 -8.048 -7.734 -7.628 -7.450 -7.114 -7.041 -7.033
0.0152 6.00000 300.0000305176 2.7948944569  240.957  6.812  4.7110  3.804    0 -12.261 -9.370 -8.206 -7.890 -7.789 -7.610 -7.285 -7.219 -7.223
0.0152 6.00000 350.0000000000 2.7948944569  276.195  6.898  4.7252  3.834    0 -12.475 -9.527 -8.374 -8.065 -7.971 -7.781 -7.421 -7.364 -7.502
0.0152 6.00000 350.0002441406 2.7948944569  272.188  6.898  4.7242  3.824    0 -12.474 -9.521 -8.363 -8.055 -7.957 -7.767 -7.398 -7.334 -7.448
0.0152 6.00000 350.0006713867 2.7948944569  264.883  6.897  4.7231  3.808    0 -12.473 -9.511 -8.345 -8.038 -7.933 -7.743 -7.362 -7.287 -7.368
0.0152 6.00000 350.0010681152 2.7948944569  257.363  6.897  4.7229  3.795    0 -12.473 -9.506 -8.336 -8.030 -7.921 -7.730 -7.342 -7.261 -7.320
0.0152 6.00000 350.0014343262 2.7948944569  249.398  6.897  4.7235  3.784    0 -12.472 -9.498 -8.308 -7.993 -7.874 -7.695 -7.306 -7.207 -7.171
0.0152 6.00000 350.0017700195 2.7948944569  241.443  6.897  4.7243  3.774    0 -12.471 -9.491 -8.301 -7.986 -7.868 -7.688 -7.299 -7.200 -7.165
0.0152 6.00000 350.0018310547 2.7948944569  237.125  6.892  4.7280  3.785    0 -12.459 -9.457 -8.276 -7.954 -7.842 -7.661 -7.292 -7.207 -7.212
0.0152 6.00000 350.0019531250 2.7948944569  226.637  6.873  4.7273  3.781    0 -12.414 -9.416 -8.234 -7.913 -7.800 -7.619 -7.246 -7.158 -7.157
0.0152 6.00000 350.0020751953 2.7948944569  216.426  6.855  4.7279  3.781    0 -12.368 -9.369 -8.194 -7.869 -7.762 -7.582 -7.228 -7.154 -7.183
0.0152 6.00000 350.0021972656 2.7948944569  206.285  6.837  4.7291  3.784    0 -12.321 -9.337 -8.181 -7.854 -7.762 -7.588 -7.282 -7.235 -7.319
0.0152 6.00000 350.0022888184 2.7948944569  192.145  6.809  4.7380  3.816    0 -12.254 -9.227 -8.086 -7.756 -7.675 -7.505 -7.230 -7.198 -7.314
0.0152 6.00000 350.0024108887 2.7948944569  175.463  6.767  4.7379  3.819    0 -12.147 -9.113 -7.967 -7.637 -7.553 -7.382 -7.097 -7.061 -7.169
0.0152 6.00000 350.0025024414 2.7948944569  160.223  6.723  4.7366  3.818    0 -12.038 -9.006 -7.856 -7.527 -7.439 -7.267 -6.972 -6.931 -7.029
0.0152 6.00000 350.0026245117 2.7948944569  145.941  6.678  4.7353  3.817    0 -11.926 -8.898 -7.743 -7.414 -7.322 -7.149 -6.844 -6.798 -6.885
0.0152 6.00000 350.0027465820 2.7948944569  133.006  6.634  4.7343  3.817    0 -11.815 -8.788 -7.628 -7.300 -7.205 -7.030 -6.715 -6.664 -6.741
0.0152 6.00000 350.0028381348 2.7948944569  121.214  6.590  4.7334  3.818    0 -11.704 -8.677 -7.513 -7.185 -7.087 -6.910 -6.586 -6.530 -6.597
0.0152 6.00000 350.0029602051 2.7948944569  110.718  6.546  4.7325  3.818    0 -11.595 -8.571 -7.404 -7.077 -6.976 -6.799 -6.467 -6.406 -6.463
0.0152 6.00000 350.0030517578 2.7948944569  101.110  6.502  4.7317  3.820    0 -11.485 -8.463 -7.293 -6.967 -6.864 -6.685 -6.345 -6.279 -6.325
0.0152 6.00000 350.0031433105 2.7948944569   92.542  6.459  4.7311  3.822    0 -11.377 -8.357 -7.185 -6.859 -6.754 -6.575 -6.228 -6.158 -6.196
0.0152 6.00000 350.0032653809 2.7948944569   84.533  6.414  4.7305  3.825    0 -11.266 -8.247 -7.072 -6.747 -6.639 -6.459 -6.104 -6.029 -6.057
0.0152 6.00000 350.0033569336 2.7948944569   77.366  6.371  4.7301  3.828    0 -11.158 -8.140 -6.962 -6.638 -6.529 -6.349 -5.988 -5.909 -5.930
0.0152 6.00000 350.0034790039 2.7948944569   70.528  6.326  4.7296  3.831    0 -11.045 -8.031 -6.852 -6.529 -6.418 -6.238 -5.871 -5.789 -5.800
0.0152 6.00000 350.0035705566 2.7948944569   64.334  6.282  4.7300  3.837    0 -10.935 -7.918 -6.737 -6.415 -6.302 -6.121 -5.749 -5.663 -5.665
0.0152 6.00000 350.0036621094 2.7948944569   58.809  6.239  4.7311  3.845    0 -10.827 -7.803 -6.620 -6.299 -6.185 -6.004 -5.628 -5.539 -5.535
0.0152 6.00000 350.0037536621 2.7948944569   54.195  6.200  4.7328  3.856    0 -10.729 -7.693 -6.509 -6.188 -6.073 -5.891 -5.511 -5.420 -5.409
0.0152 6.00000 350.0038452148 2.7948944569   49.957  6.161  4.7357  3.871    0 -10.632 -7.576 -6.389 -6.069 -5.954 -5.771 -5.388 -5.295 -5.278
0.0152 6.00000 350.0039367676 2.7948944569   46.526  6.127  4.7399  3.891    0 -10.547 -7.462 -6.274 -5.955 -5.838 -5.656 -5.271 -5.176 -5.157
0.0152 6.00000 350.0039978027 2.7948944569   43.784  6.098  4.7462  3.918    0 -10.476 -7.347 -6.158 -5.839 -5.722 -5.538 -5.152 -5.057 -5.037
0.0152 6.00000 350.0040588379 2.7948944569   42.059  6.080  4.7533  3.947    0 -10.430 -7.251 -6.060 -5.742 -5.625 -5.440 -5.052 -4.957 -4.935
0.0152 6.00000 350.0040893555 2.7948944569   40.118  6.075  4.8226  4.209    0 -10.418 -6.742 -5.539 -5.236 -5.122 -4.904 -4.516 -4.421 -4.398
0.0152 6.00000 350.0041198730 2.7948944569   39.145  6.081  4.9055  4.524    0 -10.431 -6.162 -4.947 -4.677 -4.571 -4.297 -3.919 -3.837 -3.821
0.0152 6.00000 350.0041503906 2.7948944569   38.512  6.100  5.0472  5.064    0 -10.480 -5.392 -4.179 -3.857 -3.736 -3.558 -3.225 -3.181 -3.212
0.0152 6.00000 350.0042114258 2.7948944569   36.158  6.060  5.0705  5.170    0 -10.379 -5.188 -3.965 -3.636 -3.512 -3.343 -3.014 -2.975 -3.013
0.0152 6.00000 350.0042724609 2.7948944569   33.779  6.025  5.0718  5.181    0 -10.293 -5.092 -3.868 -3.538 -3.413 -3.244 -2.915 -2.874 -2.910
0.0152 6.00000 350.0043640137 2.7948944569   31.097  5.987  5.0682  5.168    0 -10.199 -5.020 -3.776 -3.459 -3.343 -3.137 -2.764 -2.707 -2.716
0.0152 6.00000 350.0045166016 2.7948944569   28.509  5.955  5.0664  5.155    0 -10.118 -4.905 -3.655 -3.333 -3.210 -3.003 -2.619 -2.548 -2.531
0.0152 6.00000 350.0046386719 2.7948944569   26.787  5.937  5.0698  5.160    0 -10.073 -4.824 -3.567 -3.241 -3.112 -2.907 -2.518 -2.443 -2.415
0.0152 6.00000 350.0047607422 2.7948944569   25.705  5.931  5.0814  5.195    0 -10.057 -4.764 -3.498 -3.166 -3.036 -2.836 -2.448 -2.377 -2.357
0.0152 6.00000 350.0048217773 2.7948944569   25.285  5.936  5.1031  5.270    0 -10.069 -4.713 -3.440 -3.101 -2.972 -2.786 -2.409 -2.350 -2.348
0.0152 6.00000 350.0048522949 2.7948944569   25.089  6.037  5.2515  5.759    3 -10.322 -5.575 -4.562 -4.378 -4.458 -4.347 -4.263 -4.351 -4.657
# Zin   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 6.10000 0.0900000036 1.2268934250    0.090 -1.338  3.4406  3.445    0 8.115 14.145 13.131 11.790 10.183 8.281 6.111 5.537 5.164
0.0152 6.10000 0.1000000015 1.3127751350    0.100 -1.243  3.4480  3.425    0 7.878 13.714 12.719 11.393 9.834 7.972 5.882 5.304 4.945
0.0152 6.10000 0.1206583008 1.4655015469    0.121 -1.077  3.4602  3.390    0 7.463 13.010 12.037 10.739 9.255 7.455 5.485 4.889 4.558
0.0152 6.10000 0.1309475750 1.5314928293    0.131 -1.012  3.4653  3.379    0 7.299 12.750 11.778 10.494 9.036 7.256 5.329 4.721 4.402
0.0152 6.10000 0.1410131007 1.5905172825    0.141 -0.948  3.4700  3.367    0 7.139 12.501 11.531 10.260 8.827 7.065 5.176 4.556 4.249
0.0152 6.10000 0.1450798661 1.6129863262    0.145 -0.935  3.4713  3.371    0 7.107 12.449 11.476 10.206 8.779 7.024 5.147 4.524 4.220
0.0152 6.10000 0.1510895342 1.6448796988    0.151 -0.903  3.4740  3.368    0 7.026 12.327 11.351 10.087 8.673 6.928 5.071 4.441 4.143
0.0152 6.10000 0.1625646502 1.7018342018    0.163 -0.849  3.4784  3.364    0 6.892 12.124 11.142 9.887 8.494 6.767 4.945 4.303 4.014
0.0152 6.10000 0.1691776663 1.7324293852    0.169 -0.855  3.4791  3.389    0 6.907 12.129 11.138 9.879 8.492 6.772 4.962 4.321 4.033
0.0152 6.10000 0.1756791919 1.7610560656    0.176 -0.850  3.4805  3.406    0 6.894 12.095 11.096 9.835 8.457 6.746 4.953 4.310 4.024
0.0152 6.10000 0.1820291281 1.7877392769    0.182 -0.832  3.4827  3.413    0 6.851 12.025 11.018 9.755 8.386 6.689 4.916 4.267 3.984
0.0152 6.10000 0.1882274896 1.8126637936    0.188 -0.803  3.4856  3.410    0 6.777 11.917 10.902 9.640 8.283 6.601 4.849 4.192 3.914
0.0152 6.10000 0.1943499595 1.8362756968    0.194 -0.763  3.4890  3.398    0 6.678 11.779 10.758 9.498 8.154 6.487 4.758 4.088 3.818
0.0152 6.10000 0.1994647235 1.8552849293    0.199 -0.725  3.4920  3.383    0 6.583 11.653 10.625 9.374 8.041 6.382 4.669 3.988 3.723
0.0152 6.10000 0.2082057893 1.8863006830    0.208 -0.711  3.4939  3.395    0 6.547 11.594 10.557 9.306 7.983 6.333 4.638 3.953 3.691
0.0152 6.10000 0.2184821963 1.9205327034    0.218 -0.707  3.4957  3.419    0 6.538 11.562 10.514 9.259 7.947 6.309 4.634 3.947 3.687
0.0152 6.10000 0.2289751917 1.9532563686    0.229 -0.703  3.4978  3.444    0 6.527 11.522 10.461 9.204 7.905 6.281 4.628 3.939 3.681
0.0152 6.10000 0.2395770997 1.9842731953    0.240 -0.687  3.5008  3.460    0 6.488 11.448 10.374 9.118 7.834 6.224 4.597 3.902 3.647
0.0152 6.10000 0.2615290880 2.0427703857    0.262 -0.637  3.5074  3.474    0 6.363 11.252 10.149 8.897 7.647 6.065 4.490 3.777 3.531
0.0152 6.10000 0.2785561979 2.0833652020    0.278 -0.612  3.5114  3.492    0 6.299 11.143 10.020 8.768 7.538 5.978 4.436 3.715 3.474
0.0152 6.10000 0.2960983217 2.1214766502    0.296 -0.597  3.5149  3.518    0 6.262 11.070 9.925 8.668 7.457 5.920 4.409 3.681 3.444
0.0152 6.10000 0.3174312711 2.1635041237    0.317 -0.565  3.5202  3.537    0 6.183 10.941 9.768 8.508 7.323 5.815 4.345 3.603 3.373
0.0152 6.10000 0.3443327248 2.2106077671    0.344 -0.527  3.5265  3.560    0 6.088 10.792 9.579 8.311 7.158 5.691 4.270 3.513 3.291
0.0152 6.10000 0.3531839848 2.2248342037    0.353 -0.516  3.5285  3.568    0 6.060 10.746 9.520 8.250 7.107 5.653 4.248 3.486 3.267
0.0152 6.10000 0.3882298768 2.2759723663    0.388 -0.461  3.5375  3.590    0 5.923 10.532 9.254 7.979 6.877 5.480 4.135 3.355 3.147
0.0152 6.10000 0.4025476277 2.2947793007    0.402 -0.441  3.5409  3.600    0 5.874 10.453 9.154 7.877 6.791 5.417 4.096 3.309 3.106
0.0152 6.10000 0.4496957362 2.3494055271    0.449 -0.369  3.5530  3.624    0 5.694 10.167 8.794 7.503 6.472 5.192 3.951 3.148 2.959
0.0152 6.10000 0.4635774791 2.3636555672    0.463 -0.349  3.5566  3.631    0 5.641 10.082 8.687 7.392 6.375 5.126 3.909 3.103 2.918
0.0152 6.10000 0.4932835400 2.3918182850    0.493 -0.305  3.5641  3.645    0 5.533 9.908 8.467 7.164 6.176 4.992 3.822 3.011 2.835
0.0152 6.10000 0.5000000000 2.3977856636    0.500 -0.296  3.5657  3.647    0 5.509 9.870 8.418 7.114 6.132 4.963 3.802 2.991 2.817
0.0152 6.10000 0.5035689473 2.4009003639    0.504 -0.291  3.5665  3.649    0 5.497 9.850 8.395 7.089 6.110 4.948 3.792 2.981 2.808
0.0152 6.10000 0.5202899575 2.4149723053    0.520 -0.266  3.5705  3.655    0 5.436 9.753 8.274 6.965 6.001 4.875 3.743 2.931 2.762
0.0152 6.10000 0.5379415154 2.4289572239    0.538 -0.242  3.5748  3.662    0 5.374 9.643 8.144 6.832 5.883 4.799 3.694 2.884 2.720
0.0152 6.10000 0.5500000119 2.4380378723    0.550 -0.226  3.5777  3.667    0 5.334 9.569 8.057 6.744 5.804 4.750 3.662 2.854 2.693
0.0152 6.10000 0.5524098873 2.4398093224    0.552 -0.223  3.5783  3.668    0 5.326 9.556 8.042 6.728 5.790 4.741 3.656 2.848 2.688
0.0152 6.10000 0.5734207630 2.4546744823    0.573 -0.193  3.5831  3.674    0 5.254 9.429 7.897 6.584 5.661 4.656 3.596 2.792 2.636
0.0152 6.10000 0.5954982638 2.4692578316    0.595 -0.164  3.5883  3.682    0 5.179 9.298 7.749 6.439 5.530 4.570 3.535 2.736 2.586
0.0152 6.10000 0.6000000238 2.4721109867    0.600 -0.157  3.5893  3.683    0 5.164 9.270 7.718 6.408 5.503 4.551 3.522 2.724 2.575
0.0152 6.10000 0.6159288287 2.4818992615    0.616 -0.138  3.5925  3.688    0 5.116 9.181 7.623 6.318 5.421 4.497 3.482 2.688 2.543
0.0152 6.10000 0.6389451623 2.4952495098    0.639 -0.110  3.5974  3.695    0 5.045 9.045 7.481 6.183 5.299 4.416 3.423 2.637 2.497
0.0152 6.10000 0.6499999762 2.5013408661    0.650 -0.096  3.5998  3.698    0 5.010 8.978 7.412 6.117 5.239 4.377 3.395 2.612 2.475
0.0152 6.10000 0.6667513847 2.5101978779    0.667 -0.076  3.6030  3.702    0 4.961 8.880 7.317 6.029 5.159 4.322 3.354 2.576 2.443
0.0152 6.10000 0.6920824647 2.5228006840    0.692 -0.046  3.6080  3.709    0 4.886 8.729 7.172 5.895 5.037 4.239 3.292 2.522 2.394
0.0152 6.10000 0.7000000477 2.5265583992    0.700 -0.037  3.6096  3.710    0 4.862 8.681 7.125 5.852 4.998 4.213 3.272 2.505 2.379
0.0152 6.10000 0.7500000000 2.5485093594    0.750  0.052  3.6328  3.744    0 4.641 8.040 6.596 5.394 4.599 3.962 3.108 2.395 2.290
0.0152 6.10000 0.7597099543 2.5524470806    0.760  0.060  3.6339  3.746    0 4.620 7.994 6.560 5.362 4.571 3.940 3.090 2.380 2.276
0.0152 6.10000 0.7972368002 2.5667901039    0.797  0.094  3.6382  3.750    0 4.534 7.811 6.417 5.236 4.457 3.850 3.016 2.319 2.218
0.0152 6.10000 0.8000000119 2.5677938461    0.800  0.096  3.6385  3.751    0 4.529 7.798 6.407 5.227 4.450 3.844 3.012 2.315 2.214
0.0152 6.10000 0.8067839742 2.5702288151    0.807  0.102  3.6393  3.752    0 4.515 7.769 6.384 5.207 4.432 3.830 3.000 2.305 2.205
